image_id,feed_id,frame_number,frame_path,bbox,plate_width_px,plate_height_px,plate_area_px,plate_area_frac,plate_aspect,plate_size_category,detection_confidence,detection_source,blur_score,brightness,contrast,glare,crop_quality,skew_deg,angle_category,touches_border,lighting,vehicles_in_frame,readability,ocr_text,ocr_confidence,difficulty,needs_human_review,review_reason,split,image_file,unit,frame_blur_score,frame_brightness,frame_contrast,visibility,occlusion,ocr_readable,difficulty_category,label_source,adjudicated_by,verified_by_human,proposal_id
cam02_20014_663_533_445x328,cam02,20014,D:\tessttt\testttttt\reports\deep\frames\cam02_0014.jpg,"[99.7, 228.5, 153.2, 249.5]",53.5,21.0,1123.5,0.0077,2.5476,LARGE,0.8536,vehicle_crop,2469.8127,129.0115,76.5276,0.0,0.7469,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20014_663_533_445x328.jpg,vehicle_crop,1221.889,141.63,48.02,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000230
cam02_20014_1714_258_96x74,cam02,20014,D:\tessttt\testttttt\reports\deep\frames\cam02_0014.jpg,"[33.9, 47.2, 52.6, 52.3]",18.7,5.1,95.37,0.0134,3.6667,SMALL,0.7097,vehicle_crop,13580.8592,150.0316,59.6593,0.0,0.6528,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20014_1714_258_96x74.jpg,vehicle_crop,1221.889,141.63,48.02,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000231
cam02_20015_1656_280_114x94,cam02,20015,D:\tessttt\testttttt\reports\deep\frames\cam02_0015.jpg,"[39.7, 62.0, 62.2, 67.6]",22.5,5.5,123.75,0.0115,4.0909,MEDIUM,0.3008,vehicle_crop,9095.7842,161.0783,63.5588,0.0,0.6498,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_confidence', 'unreadable']",False,,train,images/train/cam02_20015_1656_280_114x94.jpg,vehicle_crop,1097.64,139.27,46.85,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_confidence|unreadable,adjudicated_proposal,vlm,False,p000232
cam02_20016_990_199_105x79,cam02,20016,D:\tessttt\testttttt\reports\deep\frames\cam02_0016.jpg,"[65.7, 73.6, 74.1, 76.7]",8.4,3.1,26.04,0.0031,2.7097,VERY_SMALL,0.4114,vehicle_crop,20276.439,186.5926,72.2128,0.0,0.5939,,UNKNOWN,True,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'partial', 'unreadable']",False,,train,images/train/cam02_20016_990_199_105x79.jpg,vehicle_crop,1175.486,147.28,45.28,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|partial|unreadable,adjudicated_proposal,vlm,False,p000234
cam02_20016_1585_312_135x110,cam02,20016,D:\tessttt\testttttt\reports\deep\frames\cam02_0016.jpg,"[42.6, 73.5, 66.3, 80.2]",23.6,6.8,160.48,0.0108,3.4706,MEDIUM,0.6917,vehicle_crop,11100.4726,145.4048,69.5599,0.0,0.669,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20016_1585_312_135x110.jpg,vehicle_crop,1175.486,147.28,45.28,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000233
cam02_20019_1087_518_314x236,cam02,20019,D:\tessttt\testttttt\reports\deep\frames\cam02_0019.jpg,"[84.3, 169.3, 131.2, 184.2]",46.9,14.8,694.12,0.0094,3.1689,LARGE,0.8493,vehicle_crop,7655.7686,139.6582,81.8886,0.0,0.7212,3.5763,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20019_1087_518_314x236.jpg,vehicle_crop,1194.804,144.78,47.49,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000235
cam02_20019_1261_339_199x162,cam02,20019,D:\tessttt\testttttt\reports\deep\frames\cam02_0019.jpg,"[54.9, 111.3, 84.0, 119.8]",29.1,8.5,247.35,0.0077,3.4235,MEDIUM,0.7556,vehicle_crop,5573.7058,169.9625,50.1037,0.0,0.6211,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20019_1261_339_199x162.jpg,vehicle_crop,1194.804,144.78,47.49,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000236
cam02_20020_851_439_343x266,cam02,20020,D:\tessttt\testttttt\reports\deep\frames\cam02_0020.jpg,"[80.5, 185.2, 123.4, 199.3]",42.9,14.1,604.89,0.0066,3.0426,LARGE,0.7591,vehicle_crop,2757.9604,163.5997,65.2724,0.0,0.6871,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20020_851_439_343x266.jpg,vehicle_crop,1190.481,139.94,49.88,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000238
cam02_20027_172_356_191x157,cam02,20027,D:\tessttt\testttttt\reports\deep\frames\cam02_0027.jpg,"[101.5, 112.8, 116.6, 119.2]",15.1,6.4,96.64,0.0032,2.3594,SMALL,0.2451,vehicle_crop,366.1787,70.181,13.2405,0.0,0.4509,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_contrast', 'low_confidence', 'unreadable']",False,,val,images/val/cam02_20027_172_356_191x157.jpg,vehicle_crop,1216.735,142.69,44.9,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000239
cam02_20037_933_428_326x247,cam02,20037,D:\tessttt\testttttt\reports\deep\frames\cam02_0037.jpg,"[78.3, 171.9, 121.4, 187.7]",43.1,15.8,680.98,0.0085,2.7278,LARGE,0.8545,vehicle_crop,3442.462,180.6192,57.6688,0.0,0.6607,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20037_933_428_326x247.jpg,vehicle_crop,919.692,134.45,45.6,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000242
cam02_20046_333_291_132x118,cam02,20046,D:\tessttt\testttttt\reports\deep\frames\cam02_0046.jpg,"[74.8, 73.6, 85.7, 76.6]",10.9,3.0,32.7,0.0021,3.6333,SMALL,0.2716,vehicle_crop,10304.6024,143.1515,46.6893,0.0,0.6011,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_confidence', 'unreadable']",False,,val,images/val/cam02_20046_333_291_132x118.jpg,vehicle_crop,1241.456,145.98,44.85,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_confidence|unreadable,adjudicated_proposal,vlm,False,p000245
cam02_20047_181_388_104x84,cam02,20047,D:\tessttt\testttttt\reports\deep\frames\cam02_0047.jpg,"[18.7, 37.8, 23.6, 39.6]",4.9,1.8,8.82,0.001,2.7222,EXTREMELY_TINY,0.2785,vehicle_crop,10151.69,151.8,27.8237,0.0,0.5167,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,val,images/val/cam02_20047_181_388_104x84.jpg,vehicle_crop,1275.282,143.62,46.16,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000246
cam02_20048_809_200_111x73,cam02,20048,D:\tessttt\testttttt\reports\deep\frames\cam02_0048.jpg,"[23.6, 53.3, 30.7, 56.2]",7.0,2.9,20.3,0.0025,2.4138,EXTREMELY_TINY,0.3683,vehicle_crop,14460.5351,192.3333,46.6459,0.0,0.5391,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,val,images/val/cam02_20048_809_200_111x73.jpg,vehicle_crop,1209.564,141.46,48.65,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000247
cam02_20048_809_200_111x73,cam02,20048,D:\tessttt\testttttt\reports\deep\frames\cam02_0048.jpg,"[34.7, 50.3, 40.6, 53.3]",5.9,3.0,17.7,0.0022,1.9667,EXTREMELY_TINY,0.2656,vehicle_crop,8801.1111,143.0556,31.7883,0.0,0.5415,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,val,images/val/cam02_20048_809_200_111x73.jpg,vehicle_crop,1209.564,141.46,48.65,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000248
cam02_20053_0_691_228x166,cam02,20053,D:\tessttt\testttttt\reports\deep\frames\cam02_0053.jpg,"[123.4, 63.4, 135.3, 68.5]",11.9,5.1,60.69,0.0016,2.3333,SMALL,0.7068,vehicle_crop,12418.6275,178.7333,72.9965,0.0,0.6085,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20053_0_691_228x166.jpg,vehicle_crop,1188.461,139.42,48.96,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000249
cam02_20056_879_485_330x273,cam02,20056,D:\tessttt\testttttt\reports\deep\frames\cam02_0056.jpg,"[81.7, 187.1, 127.4, 203.1]",45.6,16.1,734.16,0.0081,2.8323,LARGE,0.8394,vehicle_crop,3223.4826,158.6413,61.7176,0.0,0.6985,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20056_879_485_330x273.jpg,vehicle_crop,1268.673,141.87,47.76,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000252
cam02_20067_0_664_277x169,cam02,20067,D:\tessttt\testttttt\reports\deep\frames\cam02_0067.jpg,"[31.6, 108.0, 41.3, 112.4]",9.7,4.4,42.68,0.0009,2.2045,VERY_SMALL,0.2614,vehicle_crop,6184.6994,147.675,32.451,0.0,0.5467,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,test,images/test/cam02_20067_0_664_277x169.jpg,vehicle_crop,1233.135,139.99,49.52,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000254
cam02_20070_162_197_126x68,cam02,20070,D:\tessttt\testttttt\reports\deep\frames\cam02_0070.jpg,"[77.7, 37.3, 90.2, 43.2]",12.5,6.0,75.0,0.0088,2.0833,SMALL,0.2574,vehicle_crop,463.1823,168.2308,13.8813,0.0,0.4683,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam02_20070_162_197_126x68.jpg,vehicle_crop,1216.533,142.83,47.6,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000256
cam02_20074_1648_275_123x121,cam02,20074,D:\tessttt\testttttt\reports\deep\frames\cam02_0074.jpg,"[47.8, 83.6, 64.1, 88.8]",16.3,5.2,84.76,0.0057,3.1346,SMALL,0.6714,vehicle_crop,9995.2637,163.5765,39.6595,0.0,0.5673,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20074_1648_275_123x121.jpg,vehicle_crop,1129.897,142.22,47.2,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000259
cam02_20075_1525_158_207x192,cam02,20075,D:\tessttt\testttttt\reports\deep\frames\cam02_0075.jpg,"[62.9, 160.2, 76.2, 164.6]",13.3,4.4,58.52,0.0015,3.0227,SMALL,0.2743,vehicle_crop,3503.861,154.7857,48.4185,0.0,0.6001,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_confidence', 'unreadable']",False,,test,images/test/cam02_20075_1525_158_207x192.jpg,vehicle_crop,1113.695,141.69,46.45,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_confidence|unreadable,adjudicated_proposal,vlm,False,p000260
cam02_20075_1583_282_155x168,cam02,20075,D:\tessttt\testttttt\reports\deep\frames\cam02_0075.jpg,"[64.6, 122.0, 73.6, 126.8]",8.9,4.8,42.72,0.0016,1.8542,VERY_SMALL,0.2035,vehicle_crop,3583.4159,158.8889,27.2384,0.0,0.515,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,test,images/test/cam02_20075_1583_282_155x168.jpg,vehicle_crop,1113.695,141.69,46.45,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000261
cam02_20076_1365_166_310x270,cam02,20076,D:\tessttt\testttttt\reports\deep\frames\cam02_0076.jpg,"[264.5, 126.1, 280.6, 130.8]",16.0,4.7,75.2,0.0009,3.4043,SMALL,0.6287,vehicle_crop,14226.9724,155.9375,44.8497,0.0,0.5909,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20076_1365_166_310x270.jpg,vehicle_crop,1200.326,142.8,45.51,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000262
cam02_20076_1365_166_310x270,cam02,20076,D:\tessttt\testttttt\reports\deep\frames\cam02_0076.jpg,"[83.8, 217.7, 108.8, 225.7]",25.0,8.0,200.0,0.0024,3.125,MEDIUM,0.4576,vehicle_crop,12821.4456,102.205,57.7583,0.0,0.6543,4.3987,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20076_1365_166_310x270.jpg,vehicle_crop,1200.326,142.8,45.51,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000263
cam02_20076_1464_349_194x195,cam02,20076,D:\tessttt\testttttt\reports\deep\frames\cam02_0076.jpg,"[59.2, 136.8, 90.3, 146.6]",31.1,9.8,304.78,0.0081,3.1735,MEDIUM,0.3231,vehicle_crop,10787.3546,166.0258,60.3683,0.0,0.6604,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_confidence', 'unreadable']",False,,test,images/test/cam02_20076_1464_349_194x195.jpg,vehicle_crop,1200.326,142.8,45.51,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_confidence|unreadable,adjudicated_proposal,vlm,False,p000264
cam02_20077_1104_188_484x386,cam02,20077,D:\tessttt\testttttt\reports\deep\frames\cam02_0077.jpg,"[437.5, 145.7, 458.1, 153.1]",20.7,7.4,153.18,0.0008,2.7973,SMALL,0.3706,vehicle_crop,10834.1182,145.6964,79.3778,0.0,0.6626,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20077_1104_188_484x386.jpg,vehicle_crop,1165.442,143.31,46.62,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000266
cam02_20077_1319_411_252x253,cam02,20077,D:\tessttt\testttttt\reports\deep\frames\cam02_0077.jpg,"[73.1, 180.1, 112.8, 193.6]",39.6,13.5,534.6,0.0084,2.9333,MEDIUM,0.707,vehicle_crop,7847.0779,156.5641,68.8828,0.0,0.6868,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20077_1319_411_252x253.jpg,vehicle_crop,1165.442,143.31,46.62,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000265
cam02_20078_1161_473_327x334,cam02,20078,D:\tessttt\testttttt\reports\deep\frames\cam02_0078.jpg,"[91.8, 239.7, 141.1, 258.0]",49.3,18.3,902.19,0.0083,2.694,LARGE,0.8753,vehicle_crop,3711.6303,150.0232,68.1107,0.0,0.7159,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,test,images/test/cam02_20078_1161_473_327x334.jpg,vehicle_crop,1065.611,138.24,51.63,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000267
cam02_20084_388_480_83x102,cam02,20084,D:\tessttt\testttttt\reports\deep\frames\cam02_0084.jpg,"[43.7, 32.1, 49.6, 34.2]",5.9,2.0,11.8,0.0014,2.95,EXTREMELY_TINY,0.2302,vehicle_crop,2743.6667,109.5,18.0485,0.0,0.4919,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_contrast', 'low_confidence', 'unreadable']",False,,train,images/train/cam02_20084_388_480_83x102.jpg,vehicle_crop,1123.011,146.01,44.76,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_contrast|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000270
cam02_20093_158_196_132x75,cam02,20093,D:\tessttt\testttttt\reports\deep\frames\cam02_0093.jpg,"[82.1, 45.9, 91.2, 50.9]",9.1,5.1,46.41,0.0047,1.7843,VERY_SMALL,0.4011,vehicle_crop,979.7165,83.4889,30.2241,0.0,0.5101,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_light', 'low_contrast', 'unreadable']",False,,train,images/train/cam02_20093_158_196_132x75.jpg,vehicle_crop,1213.589,145.71,45.23,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_light|low_contrast|unreadable,adjudicated_proposal,vlm,False,p000271
cam02_20094_1494_274_116x121,cam02,20094,D:\tessttt\testttttt\reports\deep\frames\cam02_0094.jpg,"[39.1, 74.8, 56.4, 80.5]",17.3,5.7,98.61,0.007,3.0351,SMALL,0.3831,vehicle_crop,11576.8505,68.5,60.8658,0.0,0.6089,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'unreadable']",False,,train,images/train/cam02_20094_1494_274_116x121.jpg,vehicle_crop,1015.605,145.37,45.16,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|unreadable,adjudicated_proposal,vlm,False,p000272
cam02_20094_1494_274_116x121,cam02,20094,D:\tessttt\testttttt\reports\deep\frames\cam02_0094.jpg,"[27.5, 79.1, 37.2, 85.9]",9.8,6.8,66.64,0.0047,1.4412,VERY_SMALL,0.2668,vehicle_crop,3182.1608,86.0833,47.193,0.0,0.5715,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,train,images/train/cam02_20094_1494_274_116x121.jpg,vehicle_crop,1015.605,145.37,45.16,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000273
cam02_20099_270_739_345x230,cam02,20099,D:\tessttt\testttttt\reports\deep\frames\cam02_0099.jpg,"[107.2, 160.1, 128.8, 168.5]",21.6,8.4,181.44,0.0023,2.5714,SMALL,0.3288,vehicle_crop,1090.1066,74.75,36.2052,0.0,0.5444,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_confidence', 'unreadable']",False,,train,images/train/cam02_20099_270_739_345x230.jpg,vehicle_crop,909.725,138.76,50.18,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000277
cam02_20099_270_739_345x230,cam02,20099,D:\tessttt\testttttt\reports\deep\frames\cam02_0099.jpg,"[78.8, 183.7, 95.6, 190.1]",16.8,6.3,105.84,0.0013,2.6667,SMALL,0.2088,vehicle_crop,1312.6416,78.7647,32.5312,0.0,0.5286,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['low_light', 'low_confidence', 'unreadable']",False,,train,images/train/cam02_20099_270_739_345x230.jpg,vehicle_crop,909.725,138.76,50.18,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,low_light|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000278
cam02_20099_404_213_713x396,cam02,20099,D:\tessttt\testttttt\reports\deep\frames\cam02_0099.jpg,"[163.0, 314.0, 190.0, 330.0]",27.0,16.0,432.0,0.0015,1.6875,MEDIUM,0.6029,vehicle_crop,2034.4628,143.6088,41.9571,0.0,0.6168,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20099_404_213_713x396.jpg,vehicle_crop,909.725,138.76,50.18,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000276
cam02_20099_1432_199_324x311,cam02,20099,D:\tessttt\testttttt\reports\deep\frames\cam02_0099.jpg,"[100.8, 238.0, 120.6, 247.9]",19.7,9.9,195.03,0.0019,1.9899,SMALL,0.7935,vehicle_crop,6699.6802,126.75,52.292,0.0,0.6529,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,train,images/train/cam02_20099_1432_199_324x311.jpg,vehicle_crop,909.725,138.76,50.18,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000275
cam02_20100_1256_221_436x391,cam02,20100,D:\tessttt\testttttt\reports\deep\frames\cam02_0100.jpg,"[128.4, 307.3, 154.2, 321.2]",25.9,13.9,360.01,0.0021,1.8633,MEDIUM,0.7836,vehicle_crop,3580.4221,123.8791,53.9084,0.0,0.6672,3.5763,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20100_1256_221_436x391.jpg,vehicle_crop,714.628,130.87,51.16,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000279
cam02_20101_944_230_666x570,cam02,20101,D:\tessttt\testttttt\reports\deep\frames\cam02_0101.jpg,"[177.0, 466.0, 213.0, 484.0]",36.0,18.0,648.0,0.0017,2.0,MEDIUM,0.8163,vehicle_crop,4235.0589,119.2531,59.9973,0.0,0.7024,4.3987,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20101_944_230_666x570.jpg,vehicle_crop,1068.28,142.92,49.85,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000280
cam02_20105_761_514_490x400,cam02,20105,D:\tessttt\testttttt\reports\deep\frames\cam02_0105.jpg,"[112.1, 290.7, 166.5, 314.5]",54.4,23.8,1294.72,0.0066,2.2857,LARGE,0.8022,vehicle_crop,3240.226,174.2747,57.8958,0.0,0.6904,0.0,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20105_761_514_490x400.jpg,vehicle_crop,992.799,135.47,46.7,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000281
cam02_20110_1399_303_167x141,cam02,20110,D:\tessttt\testttttt\reports\deep\frames\cam02_0110.jpg,"[7.0, 63.2, 13.1, 66.5]",6.1,3.3,20.13,0.0009,1.8485,EXTREMELY_TINY,0.2968,vehicle_crop,32819.2747,189.5,70.9243,0.0,0.5847,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,val,images/val/cam02_20110_1399_303_167x141.jpg,vehicle_crop,1199.693,136.3,44.9,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000284
cam02_20112_0_701_133x143,cam02,20112,D:\tessttt\testttttt\reports\deep\frames\cam02_0112.jpg,"[15.8, 87.4, 22.1, 90.5]",6.3,3.0,18.9,0.001,2.1,EXTREMELY_TINY,0.3482,vehicle_crop,10552.3946,121.3333,46.9877,0.0,0.6033,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'low_confidence', 'unreadable']",False,,val,images/val/cam02_20112_0_701_133x143.jpg,vehicle_crop,1021.659,143.11,47.84,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|low_confidence|unreadable,adjudicated_proposal,vlm,False,p000286
cam02_20112_1584_250_104x77,cam02,20112,D:\tessttt\testttttt\reports\deep\frames\cam02_0112.jpg,"[27.9, 57.9, 35.9, 60.4]",8.0,2.6,20.8,0.0026,3.0769,VERY_SMALL,0.4415,vehicle_crop,33138.3056,181.125,55.5475,0.0,0.5831,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,"['tiny', 'unreadable']",False,,val,images/val/cam02_20112_1584_250_104x77.jpg,vehicle_crop,1021.659,143.11,47.84,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,tiny|unreadable,adjudicated_proposal,vlm,False,p000285
cam02_20114_1361_326_154x120,cam02,20114,D:\tessttt\testttttt\reports\deep\frames\cam02_0114.jpg,"[46.9, 82.1, 71.1, 88.5]",24.2,6.4,154.88,0.0084,3.7812,MEDIUM,0.6505,vehicle_crop,11483.1269,169.9467,45.4378,0.0,0.5956,,UNKNOWN,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20114_1361_326_154x120.jpg,vehicle_crop,1185.705,146.71,45.99,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000287
cam02_20115_1164_392_218x164,cam02,20115,D:\tessttt\testttttt\reports\deep\frames\cam02_0115.jpg,"[60.2, 109.8, 91.3, 118.7]",31.1,8.9,276.79,0.0077,3.4944,MEDIUM,0.731,vehicle_crop,12089.7742,170.0143,63.9671,0.0,0.656,4.3987,FRONTAL,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20115_1164_392_218x164.jpg,vehicle_crop,1169.831,147.0,45.68,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000288
cam02_20116_936_455_285x225,cam02,20116,D:\tessttt\testttttt\reports\deep\frames\cam02_0116.jpg,"[73.1, 154.5, 114.3, 167.1]",41.2,12.6,519.12,0.0081,3.2698,MEDIUM,0.7746,vehicle_crop,5771.9359,157.8124,74.1241,0.0,0.6894,5.7106,SLIGHT,False,DAY,1,UNREADABLE_TOO_SMALL,,0.0,['unreadable'],False,,val,images/val/cam02_20116_936_455_285x225.jpg,vehicle_crop,1106.194,147.0,45.69,UNKNOWN,UNKNOWN,UNREADABLE_TOO_SMALL,unreadable,adjudicated_proposal,vlm,False,p000289
